left_file,right_file,response_left
'418_kriz_mse_fc.png','418_kriz_ssim_fc.png',0
'431_kriz_ssim_fc.png','431_kriz_mse_fc.png',1
'378_kriz_ssim_fc.png','378_kriz_mse_fc.png',0
'444_kriz_ssim_fc.png','444_kriz_mse_fc.png',1
'499_kriz_mse_fc.png','499_kriz_ssim_fc.png',0
'353_kriz_mse_fc.png','353_kriz_ssim_fc.png',1
'416_kriz_ssim_fc.png','416_kriz_mse_fc.png',0
'432_kriz_ssim_fc.png','432_kriz_mse_fc.png',1
'455_kriz_mse_fc.png','455_kriz_ssim_fc.png',0
'466_kriz_ssim_fc.png','466_kriz_mse_fc.png',1
'462_kriz_mse_fc.png','462_kriz_ssim_fc.png',0
'481_kriz_ssim_fc.png','481_kriz_mse_fc.png',1
'457_kriz_ssim_fc.png','457_kriz_mse_fc.png',1
'435_kriz_ssim_fc.png','435_kriz_mse_fc.png',1
'437_kriz_ssim_fc.png','437_kriz_mse_fc.png',0
'449_kriz_mse_fc.png','449_kriz_ssim_fc.png',0
'482_kriz_mse_fc.png','482_kriz_ssim_fc.png',0
'518_kriz_ssim_fc.png','518_kriz_mse_fc.png',1
'463_kriz_ssim_fc.png','463_kriz_mse_fc.png',1
'473_kriz_ssim_fc.png','473_kriz_mse_fc.png',0
'414_kriz_ssim_fc.png','414_kriz_mse_fc.png',1
'404_kriz_ssim_fc.png','404_kriz_mse_fc.png',0
'439_kriz_ssim_fc.png','439_kriz_mse_fc.png',1
'316_kriz_ssim_fc.png','316_kriz_mse_fc.png',1
'429_kriz_ssim_fc.png','429_kriz_mse_fc.png',0
'496_kriz_ssim_fc.png','496_kriz_mse_fc.png',1
'405_kriz_ssim_fc.png','405_kriz_mse_fc.png',1
'483_kriz_mse_fc.png','483_kriz_ssim_fc.png',0
'445_kriz_ssim_fc.png','445_kriz_mse_fc.png',1
'387_kriz_mse_fc.png','387_kriz_ssim_fc.png',0
'459_kriz_mse_fc.png','459_kriz_ssim_fc.png',0
'454_kriz_ssim_fc.png','454_kriz_mse_fc.png',1
'485_kriz_mse_fc.png','485_kriz_ssim_fc.png',0
'342_kriz_ssim_fc.png','342_kriz_mse_fc.png',1
'442_kriz_ssim_fc.png','442_kriz_mse_fc.png',0
'315_kriz_mse_fc.png','315_kriz_ssim_fc.png',0
'472_kriz_mse_fc.png','472_kriz_ssim_fc.png',0
'474_kriz_ssim_fc.png','474_kriz_mse_fc.png',1
'314_kriz_mse_fc.png','314_kriz_ssim_fc.png',0
'425_kriz_mse_fc.png','425_kriz_ssim_fc.png',0
'505_kriz_ssim_fc.png','505_kriz_mse_fc.png',1
'491_kriz_ssim_fc.png','491_kriz_mse_fc.png',0
'516_kriz_ssim_fc.png','516_kriz_mse_fc.png',1
'467_kriz_ssim_fc.png','467_kriz_mse_fc.png',0
'357_kriz_mse_fc.png','357_kriz_ssim_fc.png',0
'411_kriz_ssim_fc.png','411_kriz_mse_fc.png',1
'501_kriz_mse_fc.png','501_kriz_ssim_fc.png',0
'318_kriz_ssim_fc.png','318_kriz_mse_fc.png',1
'450_kriz_ssim_fc.png','450_kriz_mse_fc.png',0
'421_kriz_mse_fc.png','421_kriz_ssim_fc.png',0
'456_kriz_ssim_fc.png','456_kriz_mse_fc.png',1
'426_kriz_mse_fc.png','426_kriz_ssim_fc.png',0
'504_kriz_mse_fc.png','504_kriz_ssim_fc.png',0
'348_kriz_ssim_fc.png','348_kriz_mse_fc.png',1
'492_kriz_ssim_fc.png','492_kriz_mse_fc.png',1
'465_kriz_ssim_fc.png','465_kriz_mse_fc.png',1
'522_kriz_mse_fc.png','522_kriz_ssim_fc.png',0
'484_kriz_mse_fc.png','484_kriz_ssim_fc.png',1
'487_kriz_ssim_fc.png','487_kriz_mse_fc.png',0
'383_kriz_mse_fc.png','383_kriz_ssim_fc.png',0
'475_kriz_ssim_fc.png','475_kriz_mse_fc.png',0
'533_kriz_ssim_fc.png','533_kriz_mse_fc.png',0
'402_kriz_ssim_fc.png','402_kriz_mse_fc.png',1
'452_kriz_ssim_fc.png','452_kriz_mse_fc.png',1
'508_kriz_ssim_fc.png','508_kriz_mse_fc.png',1
'714_kriz_ssim_fc.png','714_kriz_mse_fc.png',1
'873_kriz_mse_fc.png','873_kriz_ssim_fc.png',0
'834_kriz_ssim_fc.png','834_kriz_mse_fc.png',0
'904_kriz_mse_fc.png','904_kriz_ssim_fc.png',1
'806_kriz_ssim_fc.png','806_kriz_mse_fc.png',1
'803_kriz_ssim_fc.png','803_kriz_mse_fc.png',1
'871_kriz_ssim_fc.png','871_kriz_mse_fc.png',1
'921_kriz_mse_fc.png','921_kriz_ssim_fc.png',0
'799_kriz_ssim_fc.png','799_kriz_mse_fc.png',1
'821_kriz_mse_fc.png','821_kriz_ssim_fc.png',1
'856_kriz_mse_fc.png','856_kriz_ssim_fc.png',0
'777_kriz_mse_fc.png','777_kriz_ssim_fc.png',0
'915_kriz_mse_fc.png','915_kriz_ssim_fc.png',0
'885_kriz_ssim_fc.png','885_kriz_mse_fc.png',1
'840_kriz_ssim_fc.png','840_kriz_mse_fc.png',1
'888_kriz_ssim_fc.png','888_kriz_mse_fc.png',1
'868_kriz_ssim_fc.png','868_kriz_mse_fc.png',0
'801_kriz_mse_fc.png','801_kriz_ssim_fc.png',0
'860_kriz_ssim_fc.png','860_kriz_mse_fc.png',1
'807_kriz_mse_fc.png','807_kriz_ssim_fc.png',0
'794_kriz_ssim_fc.png','794_kriz_mse_fc.png',1
'852_kriz_mse_fc.png','852_kriz_ssim_fc.png',0
'828_kriz_mse_fc.png','828_kriz_ssim_fc.png',0
'872_kriz_mse_fc.png','872_kriz_ssim_fc.png',0
'898_kriz_mse_fc.png','898_kriz_ssim_fc.png',0
'853_kriz_ssim_fc.png','853_kriz_mse_fc.png',1
'849_kriz_mse_fc.png','849_kriz_ssim_fc.png',0
'836_kriz_ssim_fc.png','836_kriz_mse_fc.png',1
'838_kriz_mse_fc.png','838_kriz_ssim_fc.png',0
'903_kriz_ssim_fc.png','903_kriz_mse_fc.png',1
'800_kriz_mse_fc.png','800_kriz_ssim_fc.png',0
'757_kriz_ssim_fc.png','757_kriz_mse_fc.png',1
'845_kriz_mse_fc.png','845_kriz_ssim_fc.png',0
'816_kriz_ssim_fc.png','816_kriz_mse_fc.png',1
'826_kriz_mse_fc.png','826_kriz_ssim_fc.png',0
'895_kriz_mse_fc.png','895_kriz_ssim_fc.png',0
'844_kriz_mse_fc.png','844_kriz_ssim_fc.png',0
'894_kriz_mse_fc.png','894_kriz_ssim_fc.png',0
'880_kriz_mse_fc.png','880_kriz_ssim_fc.png',0
'905_kriz_mse_fc.png','905_kriz_ssim_fc.png',0
'825_kriz_mse_fc.png','825_kriz_ssim_fc.png',0
'911_kriz_ssim_fc.png','911_kriz_mse_fc.png',1
'843_kriz_ssim_fc.png','843_kriz_mse_fc.png',1
'837_kriz_mse_fc.png','837_kriz_ssim_fc.png',0
'793_kriz_ssim_fc.png','793_kriz_mse_fc.png',1
'831_kriz_ssim_fc.png','831_kriz_mse_fc.png',1
'877_kriz_mse_fc.png','877_kriz_ssim_fc.png',0
'870_kriz_mse_fc.png','870_kriz_ssim_fc.png',0
'847_kriz_ssim_fc.png','847_kriz_mse_fc.png',1
'914_kriz_mse_fc.png','914_kriz_ssim_fc.png',0
'902_kriz_mse_fc.png','902_kriz_ssim_fc.png',0
'928_kriz_ssim_fc.png','928_kriz_mse_fc.png',1
'896_kriz_ssim_fc.png','896_kriz_mse_fc.png',1
'778_kriz_mse_fc.png','778_kriz_ssim_fc.png',0
'827_kriz_mse_fc.png','827_kriz_ssim_fc.png',0
'841_kriz_ssim_fc.png','841_kriz_mse_fc.png',1
'848_kriz_ssim_fc.png','848_kriz_mse_fc.png',1
'822_kriz_mse_fc.png','822_kriz_ssim_fc.png',0
'824_kriz_ssim_fc.png','824_kriz_mse_fc.png',1
'916_kriz_mse_fc.png','916_kriz_ssim_fc.png',0
'819_kriz_ssim_fc.png','819_kriz_mse_fc.png',0
'891_kriz_ssim_fc.png','891_kriz_mse_fc.png',1
'862_kriz_mse_fc.png','862_kriz_ssim_fc.png',0
'863_kriz_ssim_fc.png','863_kriz_mse_fc.png',1
'818_kriz_ssim_fc.png','818_kriz_mse_fc.png',1
'887_kriz_mse_fc.png','887_kriz_ssim_fc.png',0
'907_kriz_mse_fc.png','907_kriz_ssim_fc.png',0
'817_kriz_ssim_fc.png','817_kriz_mse_fc.png',1
'823_kriz_mse_fc.png','823_kriz_ssim_fc.png',0
'839_kriz_mse_fc.png','839_kriz_ssim_fc.png',0
'815_kriz_ssim_fc.png','815_kriz_mse_fc.png',1
'811_kriz_ssim_fc.png','811_kriz_mse_fc.png',1
'835_kriz_mse_fc.png','835_kriz_ssim_fc.png',0
'850_kriz_mse_fc.png','850_kriz_ssim_fc.png',1
'812_kriz_ssim_fc.png','812_kriz_mse_fc.png',1
'830_kriz_ssim_fc.png','830_kriz_mse_fc.png',1
'810_kriz_mse_fc.png','810_kriz_ssim_fc.png',0
'875_kriz_ssim_fc.png','875_kriz_mse_fc.png',0
'833_kriz_ssim_fc.png','833_kriz_mse_fc.png',1
'864_kriz_ssim_fc.png','864_kriz_mse_fc.png',1
'876_kriz_ssim_fc.png','876_kriz_mse_fc.png',1
'855_kriz_mse_fc.png','855_kriz_ssim_fc.png',0
'858_kriz_mse_fc.png','858_kriz_ssim_fc.png',0
'861_kriz_ssim_fc.png','861_kriz_mse_fc.png',1
'867_kriz_ssim_fc.png','867_kriz_mse_fc.png',1
'882_kriz_ssim_fc.png','882_kriz_mse_fc.png',1
'832_kriz_mse_fc.png','832_kriz_ssim_fc.png',0
'869_kriz_mse_fc.png','869_kriz_ssim_fc.png',0
'765_kriz_ssim_fc.png','765_kriz_mse_fc.png',1
'786_kriz_ssim_fc.png','786_kriz_mse_fc.png',1
'878_kriz_mse_fc.png','878_kriz_ssim_fc.png',0
'892_kriz_ssim_fc.png','892_kriz_mse_fc.png',1
'881_kriz_ssim_fc.png','881_kriz_mse_fc.png',1
'889_kriz_ssim_fc.png','889_kriz_mse_fc.png',1
'865_kriz_mse_fc.png','865_kriz_ssim_fc.png',0
'906_kriz_mse_fc.png','906_kriz_ssim_fc.png',0
'842_kriz_mse_fc.png','842_kriz_ssim_fc.png',0
'859_kriz_ssim_fc.png','859_kriz_mse_fc.png',1
'908_kriz_mse_fc.png','908_kriz_ssim_fc.png',0
'846_kriz_mse_fc.png','846_kriz_ssim_fc.png',1
'820_kriz_ssim_fc.png','820_kriz_mse_fc.png',1
'909_kriz_ssim_fc.png','909_kriz_mse_fc.png',1
'1088_kriz_mse_fc.png','1088_kriz_ssim_fc.png',0
'1099_kriz_mse_fc.png','1099_kriz_ssim_fc.png',0
'1108_kriz_mse_fc.png','1108_kriz_ssim_fc.png',1
'1089_kriz_mse_fc.png','1089_kriz_ssim_fc.png',0
'1083_kriz_mse_fc.png','1083_kriz_ssim_fc.png',0
'998_kriz_mse_fc.png','998_kriz_ssim_fc.png',0
'974_kriz_ssim_fc.png','974_kriz_mse_fc.png',1
'975_kriz_mse_fc.png','975_kriz_ssim_fc.png',0
'1131_kriz_ssim_fc.png','1131_kriz_mse_fc.png',1
'956_kriz_mse_fc.png','956_kriz_ssim_fc.png',0
'992_kriz_mse_fc.png','992_kriz_ssim_fc.png',1
'1076_kriz_ssim_fc.png','1076_kriz_mse_fc.png',1
'1086_kriz_mse_fc.png','1086_kriz_ssim_fc.png',0
'1061_kriz_mse_fc.png','1061_kriz_ssim_fc.png',1
'1084_kriz_ssim_fc.png','1084_kriz_mse_fc.png',0
'1090_kriz_mse_fc.png','1090_kriz_ssim_fc.png',0
'1031_kriz_ssim_fc.png','1031_kriz_mse_fc.png',1
'1024_kriz_ssim_fc.png','1024_kriz_mse_fc.png',1
'1052_kriz_mse_fc.png','1052_kriz_ssim_fc.png',0
'1129_kriz_mse_fc.png','1129_kriz_ssim_fc.png',1
'1047_kriz_mse_fc.png','1047_kriz_ssim_fc.png',0
'1009_kriz_ssim_fc.png','1009_kriz_mse_fc.png',0
'1145_kriz_ssim_fc.png','1145_kriz_mse_fc.png',1
'980_kriz_ssim_fc.png','980_kriz_mse_fc.png',1
'1063_kriz_ssim_fc.png','1063_kriz_mse_fc.png',0
'985_kriz_mse_fc.png','985_kriz_ssim_fc.png',0
'1078_kriz_mse_fc.png','1078_kriz_ssim_fc.png',1
'1080_kriz_mse_fc.png','1080_kriz_ssim_fc.png',0
'953_kriz_ssim_fc.png','953_kriz_mse_fc.png',0
'1021_kriz_ssim_fc.png','1021_kriz_mse_fc.png',0
'1087_kriz_mse_fc.png','1087_kriz_ssim_fc.png',0
'1077_kriz_ssim_fc.png','1077_kriz_mse_fc.png',1
'1075_kriz_mse_fc.png','1075_kriz_ssim_fc.png',0
'1112_kriz_mse_fc.png','1112_kriz_ssim_fc.png',0
'1029_kriz_ssim_fc.png','1029_kriz_mse_fc.png',1
'978_kriz_mse_fc.png','978_kriz_ssim_fc.png',0
'1067_kriz_mse_fc.png','1067_kriz_ssim_fc.png',1
'1085_kriz_ssim_fc.png','1085_kriz_mse_fc.png',0
'977_kriz_ssim_fc.png','977_kriz_mse_fc.png',0
'1094_kriz_ssim_fc.png','1094_kriz_mse_fc.png',0
'1020_kriz_mse_fc.png','1020_kriz_ssim_fc.png',1
'1119_kriz_mse_fc.png','1119_kriz_ssim_fc.png',0
'1038_kriz_ssim_fc.png','1038_kriz_mse_fc.png',0
'1091_kriz_mse_fc.png','1091_kriz_ssim_fc.png',0
'1151_kriz_mse_fc.png','1151_kriz_ssim_fc.png',0
'1010_kriz_ssim_fc.png','1010_kriz_mse_fc.png',1
'1070_kriz_ssim_fc.png','1070_kriz_mse_fc.png',1
'1002_kriz_ssim_fc.png','1002_kriz_mse_fc.png',0
'1033_kriz_ssim_fc.png','1033_kriz_mse_fc.png',1
'1030_kriz_ssim_fc.png','1030_kriz_mse_fc.png',0
'1022_kriz_ssim_fc.png','1022_kriz_mse_fc.png',0
'1016_kriz_ssim_fc.png','1016_kriz_mse_fc.png',0
'981_kriz_mse_fc.png','981_kriz_ssim_fc.png',1
'1123_kriz_mse_fc.png','1123_kriz_ssim_fc.png',0
'1025_kriz_mse_fc.png','1025_kriz_ssim_fc.png',0
'1001_kriz_ssim_fc.png','1001_kriz_mse_fc.png',0
'1109_kriz_mse_fc.png','1109_kriz_ssim_fc.png',1
'1042_kriz_ssim_fc.png','1042_kriz_mse_fc.png',0
'1017_kriz_mse_fc.png','1017_kriz_ssim_fc.png',0
'1069_kriz_ssim_fc.png','1069_kriz_mse_fc.png',1
'976_kriz_mse_fc.png','976_kriz_ssim_fc.png',0
'1006_kriz_ssim_fc.png','1006_kriz_mse_fc.png',0
'1104_kriz_mse_fc.png','1104_kriz_ssim_fc.png',0
'989_kriz_ssim_fc.png','989_kriz_mse_fc.png',1
'1003_kriz_mse_fc.png','1003_kriz_ssim_fc.png',0
'1004_kriz_mse_fc.png','1004_kriz_ssim_fc.png',0
'1048_kriz_mse_fc.png','1048_kriz_ssim_fc.png',0
'1113_kriz_mse_fc.png','1113_kriz_ssim_fc.png',1
'1060_kriz_ssim_fc.png','1060_kriz_mse_fc.png',0
'1134_kriz_mse_fc.png','1134_kriz_ssim_fc.png',0
'1111_kriz_ssim_fc.png','1111_kriz_mse_fc.png',1
'1056_kriz_ssim_fc.png','1056_kriz_mse_fc.png',0
'1044_kriz_ssim_fc.png','1044_kriz_mse_fc.png',1
'1095_kriz_mse_fc.png','1095_kriz_ssim_fc.png',0
'1046_kriz_ssim_fc.png','1046_kriz_mse_fc.png',1
'1057_kriz_mse_fc.png','1057_kriz_ssim_fc.png',0
'1097_kriz_mse_fc.png','1097_kriz_ssim_fc.png',0
'1100_kriz_ssim_fc.png','1100_kriz_mse_fc.png',1
'1036_kriz_ssim_fc.png','1036_kriz_mse_fc.png',0
'1032_kriz_ssim_fc.png','1032_kriz_mse_fc.png',1
'1117_kriz_mse_fc.png','1117_kriz_ssim_fc.png',0
'1065_kriz_mse_fc.png','1065_kriz_ssim_fc.png',0
'1027_kriz_mse_fc.png','1027_kriz_ssim_fc.png',0
'969_kriz_ssim_fc.png','969_kriz_mse_fc.png',1
'1068_kriz_mse_fc.png','1068_kriz_ssim_fc.png',0
'1059_kriz_mse_fc.png','1059_kriz_ssim_fc.png',0
'1101_kriz_mse_fc.png','1101_kriz_ssim_fc.png',1
'1019_kriz_mse_fc.png','1019_kriz_ssim_fc.png',1
'1072_kriz_mse_fc.png','1072_kriz_ssim_fc.png',0
'1028_kriz_ssim_fc.png','1028_kriz_mse_fc.png',0
'1054_kriz_ssim_fc.png','1054_kriz_mse_fc.png',1
'1071_kriz_ssim_fc.png','1071_kriz_mse_fc.png',0
'1064_kriz_mse_fc.png','1064_kriz_ssim_fc.png',0
'1066_kriz_ssim_fc.png','1066_kriz_mse_fc.png',0
'1116_kriz_mse_fc.png','1116_kriz_ssim_fc.png',1
'1015_kriz_ssim_fc.png','1015_kriz_mse_fc.png',1
'988_kriz_ssim_fc.png','988_kriz_mse_fc.png',1
'1026_kriz_ssim_fc.png','1026_kriz_mse_fc.png',0
'999_kriz_ssim_fc.png','999_kriz_mse_fc.png',1
'1062_kriz_ssim_fc.png','1062_kriz_mse_fc.png',0
'178_kriz_ssim_fc.png','178_kriz_mse_fc.png',1
'396_kriz_ssim_fc.png','396_kriz_mse_fc.png',1
'461_kriz_mse_fc.png','461_kriz_ssim_fc.png',0
'301_kriz_mse_fc.png','301_kriz_ssim_fc.png',0
'350_kriz_ssim_fc.png','350_kriz_mse_fc.png',0
'384_kriz_mse_fc.png','384_kriz_ssim_fc.png',0
'307_kriz_ssim_fc.png','307_kriz_mse_fc.png',1
'379_kriz_mse_fc.png','379_kriz_ssim_fc.png',0
'415_kriz_ssim_fc.png','415_kriz_mse_fc.png',1
'358_kriz_ssim_fc.png','358_kriz_mse_fc.png',1
'373_kriz_mse_fc.png','373_kriz_ssim_fc.png',0
'446_kriz_mse_fc.png','446_kriz_ssim_fc.png',0
'299_kriz_mse_fc.png','299_kriz_ssim_fc.png',0
'388_kriz_mse_fc.png','388_kriz_ssim_fc.png',0
'306_kriz_ssim_fc.png','306_kriz_mse_fc.png',1
'303_kriz_ssim_fc.png','303_kriz_mse_fc.png',1
'340_kriz_mse_fc.png','340_kriz_ssim_fc.png',0
'265_kriz_mse_fc.png','265_kriz_ssim_fc.png',0
'346_kriz_ssim_fc.png','346_kriz_mse_fc.png',1
'284_kriz_ssim_fc.png','284_kriz_mse_fc.png',1
'250_kriz_ssim_fc.png','250_kriz_mse_fc.png',1
'394_kriz_mse_fc.png','394_kriz_ssim_fc.png',0
'453_kriz_ssim_fc.png','453_kriz_mse_fc.png',1
'363_kriz_mse_fc.png','363_kriz_ssim_fc.png',0
'368_kriz_ssim_fc.png','368_kriz_mse_fc.png',0
'297_kriz_mse_fc.png','297_kriz_ssim_fc.png',0
'310_kriz_ssim_fc.png','310_kriz_mse_fc.png',1
'293_kriz_mse_fc.png','293_kriz_ssim_fc.png',0
'355_kriz_mse_fc.png','355_kriz_ssim_fc.png',0
'247_kriz_ssim_fc.png','247_kriz_mse_fc.png',1
'419_kriz_mse_fc.png','419_kriz_ssim_fc.png',0
'341_kriz_ssim_fc.png','341_kriz_mse_fc.png',0
'330_kriz_ssim_fc.png','330_kriz_mse_fc.png',1
'291_kriz_ssim_fc.png','291_kriz_mse_fc.png',1
'393_kriz_mse_fc.png','393_kriz_ssim_fc.png',0
'447_kriz_mse_fc.png','447_kriz_ssim_fc.png',0
'325_kriz_ssim_fc.png','325_kriz_mse_fc.png',1
'397_kriz_mse_fc.png','397_kriz_ssim_fc.png',1
'391_kriz_ssim_fc.png','391_kriz_mse_fc.png',1
'434_kriz_mse_fc.png','434_kriz_ssim_fc.png',0
'390_kriz_ssim_fc.png','390_kriz_mse_fc.png',0
'319_kriz_ssim_fc.png','319_kriz_mse_fc.png',1
'312_kriz_mse_fc.png','312_kriz_ssim_fc.png',0
'313_kriz_mse_fc.png','313_kriz_ssim_fc.png',0
'282_kriz_ssim_fc.png','282_kriz_mse_fc.png',1
'262_kriz_ssim_fc.png','262_kriz_mse_fc.png',1
'374_kriz_ssim_fc.png','374_kriz_mse_fc.png',1
'302_kriz_ssim_fc.png','302_kriz_mse_fc.png',1
'338_kriz_mse_fc.png','338_kriz_ssim_fc.png',0
'398_kriz_mse_fc.png','398_kriz_ssim_fc.png',0
'304_kriz_mse_fc.png','304_kriz_ssim_fc.png',0
'381_kriz_ssim_fc.png','381_kriz_mse_fc.png',1
'351_kriz_ssim_fc.png','351_kriz_mse_fc.png',1
'382_kriz_ssim_fc.png','382_kriz_mse_fc.png',1
'366_kriz_mse_fc.png','366_kriz_ssim_fc.png',0
'377_kriz_mse_fc.png','377_kriz_ssim_fc.png',0
'266_kriz_ssim_fc.png','266_kriz_mse_fc.png',1
'356_kriz_mse_fc.png','356_kriz_ssim_fc.png',0
'252_kriz_mse_fc.png','252_kriz_ssim_fc.png',0
'271_kriz_ssim_fc.png','271_kriz_mse_fc.png',1
'413_kriz_mse_fc.png','413_kriz_ssim_fc.png',0
'361_kriz_ssim_fc.png','361_kriz_mse_fc.png',1
'422_kriz_ssim_fc.png','422_kriz_mse_fc.png',1
'335_kriz_mse_fc.png','335_kriz_ssim_fc.png',0
'376_kriz_mse_fc.png','376_kriz_ssim_fc.png',0
'364_kriz_mse_fc.png','364_kriz_ssim_fc.png',0
'347_kriz_ssim_fc.png','347_kriz_mse_fc.png',1
'386_kriz_ssim_fc.png','386_kriz_mse_fc.png',0
'272_kriz_mse_fc.png','272_kriz_ssim_fc.png',0
'375_kriz_ssim_fc.png','375_kriz_mse_fc.png',1
'352_kriz_ssim_fc.png','352_kriz_mse_fc.png',0
'274_kriz_ssim_fc.png','274_kriz_mse_fc.png',1
'389_kriz_ssim_fc.png','389_kriz_mse_fc.png',0
'344_kriz_mse_fc.png','344_kriz_ssim_fc.png',0
'349_kriz_ssim_fc.png','349_kriz_mse_fc.png',1
'380_kriz_ssim_fc.png','380_kriz_mse_fc.png',0
'448_kriz_mse_fc.png','448_kriz_ssim_fc.png',0
'460_kriz_mse_fc.png','460_kriz_ssim_fc.png',0
'336_kriz_mse_fc.png','336_kriz_ssim_fc.png',0
'337_kriz_mse_fc.png','337_kriz_ssim_fc.png',0
'331_kriz_ssim_fc.png','331_kriz_mse_fc.png',0
'369_kriz_ssim_fc.png','369_kriz_mse_fc.png',1
'371_kriz_ssim_fc.png','371_kriz_mse_fc.png',1
'408_kriz_mse_fc.png','408_kriz_ssim_fc.png',0
'320_kriz_ssim_fc.png','320_kriz_mse_fc.png',1
'345_kriz_ssim_fc.png','345_kriz_mse_fc.png',1
'400_kriz_ssim_fc.png','400_kriz_mse_fc.png',1
'420_kriz_mse_fc.png','420_kriz_ssim_fc.png',0
'359_kriz_mse_fc.png','359_kriz_ssim_fc.png',0
'385_kriz_ssim_fc.png','385_kriz_mse_fc.png',1
'332_kriz_ssim_fc.png','332_kriz_mse_fc.png',1
'300_kriz_ssim_fc.png','300_kriz_mse_fc.png',1
'323_kriz_mse_fc.png','323_kriz_ssim_fc.png',0
'339_kriz_ssim_fc.png','339_kriz_mse_fc.png',1
'367_kriz_ssim_fc.png','367_kriz_mse_fc.png',1
'311_kriz_ssim_fc.png','311_kriz_mse_fc.png',1
'407_kriz_mse_fc.png','407_kriz_ssim_fc.png',0
'395_kriz_ssim_fc.png','395_kriz_mse_fc.png',1
'317_kriz_mse_fc.png','317_kriz_ssim_fc.png',0
'308_kriz_mse_fc.png','308_kriz_ssim_fc.png',0
'322_kriz_ssim_fc.png','322_kriz_mse_fc.png',1
'1520_kriz_ssim_fc.png','1520_kriz_mse_fc.png',1
'1901_kriz_mse_fc.png','1901_kriz_ssim_fc.png',0
'1647_kriz_ssim_fc.png','1647_kriz_mse_fc.png',1
'1608_kriz_mse_fc.png','1608_kriz_ssim_fc.png',0
'1682_kriz_mse_fc.png','1682_kriz_ssim_fc.png',0
'1637_kriz_mse_fc.png','1637_kriz_ssim_fc.png',1
'1799_kriz_mse_fc.png','1799_kriz_ssim_fc.png',0
'1857_kriz_mse_fc.png','1857_kriz_ssim_fc.png',0
'1868_kriz_mse_fc.png','1868_kriz_ssim_fc.png',0
'1780_kriz_ssim_fc.png','1780_kriz_mse_fc.png',1
'1766_kriz_mse_fc.png','1766_kriz_ssim_fc.png',0
'1639_kriz_ssim_fc.png','1639_kriz_mse_fc.png',1
'1782_kriz_ssim_fc.png','1782_kriz_mse_fc.png',1
'1829_kriz_mse_fc.png','1829_kriz_ssim_fc.png',0
'1785_kriz_ssim_fc.png','1785_kriz_mse_fc.png',1
'1570_kriz_mse_fc.png','1570_kriz_ssim_fc.png',0
'1783_kriz_mse_fc.png','1783_kriz_ssim_fc.png',0
'1628_kriz_mse_fc.png','1628_kriz_ssim_fc.png',0
'1710_kriz_ssim_fc.png','1710_kriz_mse_fc.png',1
'1820_kriz_mse_fc.png','1820_kriz_ssim_fc.png',0
'1793_kriz_mse_fc.png','1793_kriz_ssim_fc.png',0
'1824_kriz_ssim_fc.png','1824_kriz_mse_fc.png',1
'1863_kriz_mse_fc.png','1863_kriz_ssim_fc.png',0
'1826_kriz_ssim_fc.png','1826_kriz_mse_fc.png',0
'1777_kriz_ssim_fc.png','1777_kriz_mse_fc.png',1
'1812_kriz_mse_fc.png','1812_kriz_ssim_fc.png',0
'1633_kriz_mse_fc.png','1633_kriz_ssim_fc.png',0
'2000_kriz_ssim_fc.png','2000_kriz_mse_fc.png',1
'1590_kriz_mse_fc.png','1590_kriz_ssim_fc.png',0
'1861_kriz_mse_fc.png','1861_kriz_ssim_fc.png',0
'1587_kriz_ssim_fc.png','1587_kriz_mse_fc.png',1
'1867_kriz_ssim_fc.png','1867_kriz_mse_fc.png',1
'1800_kriz_mse_fc.png','1800_kriz_ssim_fc.png',0
'1562_kriz_ssim_fc.png','1562_kriz_mse_fc.png',1
'1745_kriz_ssim_fc.png','1745_kriz_mse_fc.png',1
'1746_kriz_ssim_fc.png','1746_kriz_mse_fc.png',1
'1606_kriz_ssim_fc.png','1606_kriz_mse_fc.png',1
'1761_kriz_ssim_fc.png','1761_kriz_mse_fc.png',1
'1846_kriz_ssim_fc.png','1846_kriz_mse_fc.png',1
'1916_kriz_ssim_fc.png','1916_kriz_mse_fc.png',1
'1851_kriz_mse_fc.png','1851_kriz_ssim_fc.png',0
'1720_kriz_ssim_fc.png','1720_kriz_mse_fc.png',1
'1979_kriz_ssim_fc.png','1979_kriz_mse_fc.png',1
'1740_kriz_mse_fc.png','1740_kriz_ssim_fc.png',0
'1816_kriz_mse_fc.png','1816_kriz_ssim_fc.png',0
'1827_kriz_mse_fc.png','1827_kriz_ssim_fc.png',0
'1791_kriz_mse_fc.png','1791_kriz_ssim_fc.png',0
'1581_kriz_ssim_fc.png','1581_kriz_mse_fc.png',0
'2004_kriz_ssim_fc.png','2004_kriz_mse_fc.png',1
'1847_kriz_ssim_fc.png','1847_kriz_mse_fc.png',1
'1715_kriz_mse_fc.png','1715_kriz_ssim_fc.png',0
'1772_kriz_mse_fc.png','1772_kriz_ssim_fc.png',0
'1595_kriz_mse_fc.png','1595_kriz_ssim_fc.png',0
'1580_kriz_ssim_fc.png','1580_kriz_mse_fc.png',1
'1797_kriz_mse_fc.png','1797_kriz_ssim_fc.png',0
'1933_kriz_ssim_fc.png','1933_kriz_mse_fc.png',0
'1678_kriz_ssim_fc.png','1678_kriz_mse_fc.png',1
'1759_kriz_ssim_fc.png','1759_kriz_mse_fc.png',1
'1763_kriz_ssim_fc.png','1763_kriz_mse_fc.png',1
'1571_kriz_ssim_fc.png','1571_kriz_mse_fc.png',1
