step, loss
1160, 0.15622718632221222
1161, 0.1663384735584259
1162, 0.18592482805252075
1163, 0.1961393505334854
1164, 0.1606353372335434
1165, 0.16877208650112152
1166, 0.16158805787563324
1167, 0.1539282649755478
1168, 0.16369664669036865
1169, 0.18765008449554443
1170, 0.16076219081878662
1171, 0.15833114087581635
1172, 0.1654859334230423
1173, 0.17060701549053192
1174, 0.16901960968971252
1175, 0.17052458226680756
1176, 0.166602224111557
1177, 0.16872023046016693
1178, 0.15686163306236267
1179, 0.17262007296085358
1180, 0.1624976545572281
1181, 0.16518576443195343
1182, 0.18478073179721832
1183, 0.15898354351520538
1184, 0.17090924084186554
1185, 0.16955667734146118
1186, 0.1694188266992569
1187, 0.17023132741451263
1188, 0.16192573308944702
1189, 0.1743965744972229
1190, 0.17346885800361633
1191, 0.1687527447938919
1192, 0.1601218581199646
1193, 0.17579792439937592
1194, 0.16861891746520996
1195, 0.17764537036418915
1196, 0.18599052727222443
1197, 0.16262298822402954
1198, 0.21513819694519043
1199, 0.16729632019996643
1200, 0.164243683218956
1201, 0.15172377228736877
1202, 0.17450542747974396
1203, 0.16589033603668213
1204, 0.17044231295585632
1205, 0.16337010264396667
1206, 0.20311914384365082
1207, 0.1552761048078537
1208, 0.1581265777349472
1209, 0.1661677062511444
1210, 0.19473126530647278
1211, 0.16354018449783325
1212, 0.17106454074382782
1213, 0.1972513049840927
1214, 0.1678786426782608
1215, 0.196410670876503
1216, 0.1706642508506775
1217, 0.16229015588760376
1218, 0.16344666481018066
1219, 0.17293681204319
1220, 0.17354333400726318
1221, 0.1564745157957077
1222, 0.17413543164730072
1223, 0.1517995148897171
1224, 0.16585393249988556
1225, 0.15083086490631104
1226, 0.15245531499385834
1227, 0.17232456803321838
1228, 0.158588707447052
1229, 0.1616443246603012
1230, 0.15938661992549896
1231, 0.16213823854923248
1232, 0.17869001626968384
1233, 0.1634712964296341
1234, 0.1645265817642212
1235, 0.1695406436920166
1236, 0.17062631249427795
1237, 0.16989679634571075
1238, 0.17495235800743103
1239, 0.1804751455783844
1240, 0.16142696142196655
1241, 0.15459968149662018
1242, 0.16955140233039856
1243, 0.1627100557088852
1244, 0.16925930976867676
1245, 0.1722605973482132
1246, 0.1657940149307251
1247, 0.16765540838241577
1248, 0.16138197481632233
1249, 0.1646130532026291
1250, 0.17250865697860718
1251, 0.16657888889312744
1252, 0.16416387259960175
1253, 0.15699148178100586
1254, 0.17130281031131744
1255, 0.1603204309940338
1256, 0.17085425555706024
1257, 0.1666976362466812
1258, 0.17192083597183228
1259, 0.15988017618656158
1260, 0.17144623398780823
1261, 0.16222868859767914
1262, 0.16897566616535187
1263, 0.16529102623462677
1264, 0.16315993666648865
1265, 0.1636008471250534
1266, 0.16212965548038483
1267, 0.16666556894779205
1268, 0.16580070555210114
1269, 0.1777702122926712
1270, 0.15718846023082733
1271, 0.17904503643512726
1272, 0.15564285218715668
1273, 0.1842624396085739
1274, 0.1716395616531372
1275, 0.15980960428714752
1276, 0.18091928958892822
1277, 0.16894768178462982
1278, 0.1620206981897354
1279, 0.16507230699062347
1280, 0.15973182022571564
1281, 0.17129333317279816
1282, 0.17188701033592224
1283, 0.1558782011270523
1284, 0.16284264624118805
1285, 0.15508435666561127
1286, 0.16341544687747955
1287, 0.16232961416244507
1288, 0.18116463720798492
1289, 0.15723541378974915
1290, 0.1733589768409729
1291, 0.1587563306093216
1292, 0.16575510799884796
1293, 0.16815702617168427
1294, 0.16155096888542175
1295, 0.1688648760318756
1296, 0.1636631190776825
1297, 0.1571664959192276
1298, 0.16412538290023804
1299, 0.16480998694896698
1300, 0.16834308207035065
1301, 0.16301028430461884
1302, 0.16724936664104462
1303, 0.16357041895389557
1304, 0.1607806384563446
1305, 0.18193069100379944
1306, 0.15686723589897156
1307, 0.16446544229984283
1308, 0.1575530618429184
1309, 0.15998081862926483
1310, 0.16039413213729858
1311, 0.16127139329910278
1312, 0.1826026737689972
1313, 0.16653548181056976
1314, 0.1550878882408142
1315, 0.1812071055173874
1316, 0.15791718661785126
1317, 0.1650075763463974
1318, 0.17480386793613434
1319, 0.1644524186849594
1320, 0.160536527633667
1321, 0.1652967780828476
1322, 0.17061781883239746
1323, 0.18849876523017883
1324, 0.18125423789024353
1325, 0.1913217306137085
1326, 0.17461463809013367
1327, 0.1567593216896057
1328, 0.1511157602071762
1329, 0.1593218892812729
1330, 0.1640091836452484
1331, 0.20055359601974487
1332, 0.17837408185005188
1333, 0.16538189351558685
1334, 0.1627572625875473
1335, 0.18656539916992188
1336, 0.1690952479839325
1337, 0.16311998665332794
1338, 0.16507509350776672
1339, 0.16219228506088257
1340, 0.16590839624404907
1341, 0.16466401517391205
1342, 0.1819080114364624
1343, 0.1600455343723297
1344, 0.1658371537923813
1345, 0.15936926007270813
1346, 0.1711844503879547
1347, 0.16738373041152954
1348, 0.1688123643398285
1349, 0.18667462468147278
1350, 0.16321058571338654
1351, 0.15677347779273987
1352, 0.1626206934452057
1353, 0.16258177161216736
1354, 0.16160346567630768
1355, 0.15174372494220734
1356, 0.16603827476501465
1357, 0.16775156557559967
1358, 0.18457120656967163
1359, 0.15808682143688202
1360, 0.16899746656417847
1361, 0.1581665426492691
1362, 0.19483891129493713
1363, 0.15576815605163574
1364, 0.16100475192070007
1365, 0.17363141477108002
1366, 0.1624303162097931
1367, 0.15953414142131805
1368, 0.16717609763145447
1369, 0.15735961496829987
1370, 0.16293227672576904
1371, 0.17682543396949768
1372, 0.16256631910800934
1373, 0.15625084936618805
1374, 0.1662563979625702
1375, 0.18627780675888062
1376, 0.181296706199646
1377, 0.15280681848526
1378, 0.16894662380218506
1379, 0.170106902718544
1380, 0.15881222486495972
1381, 0.15762971341609955
1382, 0.16870039701461792
1383, 0.15928062796592712
1384, 0.16121265292167664
1385, 0.15755759179592133
1386, 0.1569889336824417
1387, 0.15770520269870758
1388, 0.16154612600803375
1389, 0.166661337018013
1390, 0.16164228320121765
1391, 0.17756974697113037
1392, 0.15112952888011932
1393, 0.17085139453411102
1394, 0.16405363380908966
1395, 0.16229666769504547
1396, 0.16058354079723358
1397, 0.1604568064212799
1398, 0.185762420296669
1399, 0.16707389056682587
1400, 0.164065882563591
1401, 0.16447946429252625
1402, 0.17021581530570984
1403, 0.15193350613117218
1404, 0.16355131566524506
1405, 0.1700042337179184
1406, 0.15898680686950684
1407, 0.16156427562236786
1408, 0.16317260265350342
1409, 0.1726340800523758
1410, 0.16275811195373535
1411, 0.16156290471553802
1412, 0.16746240854263306
1413, 0.1651303470134735
1414, 0.17774151265621185
1415, 0.167709618806839
1416, 0.16157464683055878
1417, 0.1734475940465927
1418, 0.1662224382162094
1419, 0.17317414283752441
1420, 0.15955281257629395
1421, 0.17020848393440247
1422, 0.1550556719303131
1423, 0.15494218468666077
1424, 0.16628707945346832
1425, 0.16774894297122955
1426, 0.1657877117395401
1427, 0.2084624171257019
1428, 0.1580175906419754
1429, 0.16696298122406006
1430, 0.18383699655532837
1431, 0.16388222575187683
1432, 0.16385982930660248
1433, 0.154340460896492
1434, 0.16099053621292114
1435, 0.18571022152900696
1436, 0.182089164853096
1437, 0.1606290340423584
1438, 0.15708832442760468
1439, 0.19035190343856812
1440, 0.16215640306472778
1441, 0.1581021249294281
1442, 0.16617345809936523
1443, 0.1749064326286316
1444, 0.16633667051792145
1445, 0.18024244904518127
1446, 0.16146975755691528
1447, 0.15333370864391327
1448, 0.16567257046699524
1449, 0.1617814153432846
1450, 0.15623624622821808
1451, 0.16556061804294586
1452, 0.1839190572500229
1453, 0.18570077419281006
1454, 0.1618717610836029
1455, 0.19211743772029877
1456, 0.16121438145637512
1457, 0.16568247973918915
1458, 0.1664326786994934
1459, 0.1583571583032608
1460, 0.16950009763240814
1461, 0.15801435708999634
1462, 0.17082926630973816
1463, 0.1535256952047348
1464, 0.16536906361579895
1465, 0.1520276814699173
1466, 0.16267848014831543
1467, 0.17514286935329437
1468, 0.1557958871126175
1469, 0.18877758085727692
1470, 0.16991987824440002
1471, 0.15798179805278778
1472, 0.17474380135536194
1473, 0.17355182766914368
1474, 0.16280589997768402
1475, 0.16678810119628906
1476, 0.16006551682949066
1477, 0.15445543825626373
1478, 0.15883737802505493
1479, 0.1685573309659958
1480, 0.1597512662410736
1481, 0.1648392677307129
1482, 0.17021408677101135
1483, 0.16191323101520538
1484, 0.16428877413272858
1485, 0.15846896171569824
1486, 0.16054250299930573
1487, 0.18657103180885315
1488, 0.16423259675502777
1489, 0.1589260995388031
1490, 0.16653884947299957
1491, 0.16198278963565826
1492, 0.1633804440498352
1493, 0.15915006399154663
1494, 0.15958942472934723
1495, 0.1512252241373062
1496, 0.16095852851867676
1497, 0.1625526398420334
1498, 0.15963496267795563
1499, 0.17228561639785767
1500, 0.15901851654052734
1501, 0.16191166639328003
1502, 0.15830093622207642
1503, 0.17221571505069733
1504, 0.16638533771038055
1505, 0.16627870500087738
1506, 0.162037655711174
1507, 0.1629025936126709
1508, 0.16901005804538727
1509, 0.17975489795207977
1510, 0.15484029054641724
1511, 0.1625489592552185
1512, 0.17184127867221832
1513, 0.16642406582832336
1514, 0.15476401150226593
1515, 0.16618643701076508
1516, 0.1618148237466812
1517, 0.16671881079673767
1518, 0.17204822599887848
1519, 0.17089013755321503
1520, 0.1635431945323944
1521, 0.18105658888816833
1522, 0.1653171181678772
1523, 0.15809600055217743
1524, 0.15516580641269684
1525, 0.15623925626277924
1526, 0.16878391802310944
1527, 0.16722659766674042
1528, 0.15598249435424805
1529, 0.1818191111087799
1530, 0.16373024880886078
1531, 0.15867863595485687
1532, 0.15617354214191437
1533, 0.1730172336101532
1534, 0.15742263197898865
1535, 0.17486287653446198
1536, 0.18293103575706482
1537, 0.16110149025917053
1538, 0.16390937566757202
1539, 0.16275891661643982
1540, 0.16019509732723236
1541, 0.15517672896385193
1542, 0.15363070368766785
1543, 0.15744970738887787
1544, 0.18567857146263123
1545, 0.16069696843624115
1546, 0.1664193868637085
1547, 0.1539856344461441
1548, 0.1695222407579422
1549, 0.162201926112175
1550, 0.1801394522190094
1551, 0.16412454843521118
1552, 0.15811029076576233
1553, 0.1581117808818817
1554, 0.17317892611026764
1555, 0.15524885058403015
1556, 0.15335114300251007
1557, 0.17784714698791504
1558, 0.15248647332191467
1559, 0.1768210381269455
1560, 0.17445336282253265
1561, 0.1622639298439026
1562, 0.16633181273937225
1563, 0.18020257353782654
1564, 0.16202495992183685
1565, 0.17048288881778717
1566, 0.16928936541080475
1567, 0.17964401841163635
1568, 0.1596093326807022
1569, 0.17738035321235657
1570, 0.15700335800647736
1571, 0.154156893491745
1572, 0.16670863330364227
1573, 0.1641104519367218
1574, 0.1579829603433609
1575, 0.16991473734378815
1576, 0.15670476853847504
1577, 0.16171027719974518
1578, 0.1623380482196808
1579, 0.16141586005687714
1580, 0.18382322788238525
1581, 0.161204531788826
1582, 0.1624554693698883
1583, 0.15485285222530365
1584, 0.1661607176065445
1585, 0.16318580508232117
1586, 0.1686551868915558
1587, 0.16032294929027557
1588, 0.1640239655971527
1589, 0.15994565188884735
1590, 0.16055692732334137
1591, 0.16924329102039337
1592, 0.1627962291240692
1593, 0.15334516763687134
1594, 0.17877943813800812
1595, 0.16472624242305756
1596, 0.1605726182460785
1597, 0.1676042526960373
1598, 0.1713714748620987
1599, 0.1605454385280609
1600, 0.1697443276643753
1601, 0.1660158485174179
1602, 0.1556461602449417
1603, 0.17387329041957855
1604, 0.16153652966022491
1605, 0.1575028896331787
1606, 0.1661965399980545
1607, 0.18843260407447815
1608, 0.15307477116584778
1609, 0.16058233380317688
1610, 0.1726728081703186
1611, 0.16981005668640137
1612, 0.16755564510822296
1613, 0.169468492269516
1614, 0.16081570088863373
1615, 0.1694139987230301
1616, 0.15768581628799438
1617, 0.16068494319915771
1618, 0.15466485917568207
1619, 0.17197826504707336
1620, 0.1677277833223343
1621, 0.1657937467098236
1622, 0.1569618284702301
1623, 0.15513655543327332
1624, 0.16587886214256287
1625, 0.15789936482906342
1626, 0.17769986391067505
1627, 0.16633948683738708
1628, 0.16848571598529816
1629, 0.16079384088516235
1630, 0.1559721827507019
1631, 0.1873340606689453
1632, 0.18055348098278046
1633, 0.16166479885578156
1634, 0.15666891634464264
1635, 0.16235744953155518
1636, 0.16084226965904236
1637, 0.16519145667552948
1638, 0.15906058251857758
1639, 0.166870579123497
1640, 0.16030724346637726
1641, 0.15497897565364838
1642, 0.15563517808914185
1643, 0.1571531742811203
1644, 0.1575103998184204
1645, 0.16327595710754395
1646, 0.15940777957439423
1647, 0.158526211977005
1648, 0.16372042894363403
1649, 0.15796414017677307
1650, 0.15703275799751282
1651, 0.16347333788871765
1652, 0.17003308236598969
1653, 0.154566690325737
1654, 0.15536291897296906
1655, 0.1532510221004486
1656, 0.15996216237545013
1657, 0.1625799983739853
1658, 0.15348388254642487
1659, 0.16621826589107513
1660, 0.15818649530410767
1661, 0.17674730718135834
1662, 0.16190151870250702
1663, 0.16231714189052582
1664, 0.15649953484535217
1665, 0.1712660938501358
1666, 0.15803144872188568
1667, 0.16249766945838928
1668, 0.17502281069755554
1669, 0.16154628992080688
1670, 0.171905517578125
1671, 0.16903682053089142
1672, 0.16927826404571533
1673, 0.16983821988105774
1674, 0.14895112812519073
1675, 0.16181011497974396
1676, 0.17368081212043762
1677, 0.15900440514087677
1678, 0.16366057097911835
1679, 0.18260625004768372
1680, 0.17011786997318268
1681, 0.15267004072666168
1682, 0.16254737973213196
1683, 0.15154282748699188
1684, 0.17378827929496765
1685, 0.16076615452766418
1686, 0.1610220968723297
1687, 0.1565791517496109
1688, 0.15750445425510406
1689, 0.1570277363061905
1690, 0.1676328182220459
1691, 0.16477571427822113
1692, 0.16548195481300354
1693, 0.15632987022399902
1694, 0.15809760987758636
1695, 0.1616981327533722
1696, 0.15698076784610748
1697, 0.1766713410615921
1698, 0.159942165017128
1699, 0.1555933654308319
1700, 0.15961147844791412
1701, 0.16273729503154755
1702, 0.16435272991657257
1703, 0.15883535146713257
1704, 0.16820895671844482
1705, 0.1564631313085556
1706, 0.1563953459262848
1707, 0.16141466796398163
1708, 0.16024139523506165
1709, 0.15567289292812347
1710, 0.16785107553005219
1711, 0.16925916075706482
1712, 0.1670168787240982
1713, 0.15629123151302338
1714, 0.153476282954216
1715, 0.1748136430978775
1716, 0.16634495556354523
1717, 0.1587235927581787
1718, 0.16271114349365234
1719, 0.16153571009635925
1720, 0.16005821526050568
1721, 0.16205920279026031
1722, 0.15979158878326416
1723, 0.16729280352592468
1724, 0.15521499514579773
1725, 0.1574900895357132
1726, 0.16386444866657257
1727, 0.15759935975074768
1728, 0.15121208131313324
1729, 0.16876289248466492
1730, 0.1535821110010147
1731, 0.15848058462142944
1732, 0.16462673246860504
1733, 0.15622730553150177
1734, 0.1568181961774826
1735, 0.16055716574192047
1736, 0.15810462832450867
1737, 0.1631312519311905
1738, 0.1535046547651291
1739, 0.1709882915019989
1740, 0.17624804377555847
1741, 0.1806427240371704
1742, 0.15856465697288513
1743, 0.17072829604148865
1744, 0.15261141955852509
1745, 0.15636363625526428
1746, 0.15528295934200287
1747, 0.15505649149417877
1748, 0.16393797099590302
1749, 0.162628635764122
1750, 0.1704411804676056
1751, 0.16097299754619598
1752, 0.1597934365272522
1753, 0.164495587348938
1754, 0.15310034155845642
1755, 0.16533152759075165
1756, 0.15223847329616547
1757, 0.1521913707256317
1758, 0.15850655734539032
1759, 0.1704234927892685
1760, 0.15853731334209442
1761, 0.15776632726192474
1762, 0.15687158703804016
1763, 0.16069220006465912
1764, 0.16072523593902588
1765, 0.1545741707086563
1766, 0.1596120148897171
1767, 0.16384053230285645
1768, 0.1532522439956665
1769, 0.161893829703331
1770, 0.16375428438186646
1771, 0.15719522535800934
1772, 0.16025568544864655
1773, 0.15125007927417755
1774, 0.15967147052288055
1775, 0.16600358486175537
1776, 0.1591356098651886
1777, 0.1553034633398056
1778, 0.16961665451526642
1779, 0.16988304257392883
1780, 0.16308242082595825
1781, 0.15885663032531738
1782, 0.16518142819404602
1783, 0.15614207088947296
1784, 0.16275085508823395
1785, 0.16666190326213837
1786, 0.15375559031963348
1787, 0.15610595047473907
1788, 0.16725322604179382
1789, 0.163508802652359
1790, 0.15978874266147614
1791, 0.15885652601718903
1792, 0.1641799807548523
1793, 0.1656349003314972
1794, 0.1646651327610016
1795, 0.16141287982463837
1796, 0.15676605701446533
1797, 0.15522253513336182
1798, 0.16279658675193787
1799, 0.16431722044944763
1800, 0.15678773820400238
1801, 0.15323394536972046
1802, 0.1563786417245865
1803, 0.1590726375579834
1804, 0.15454557538032532
1805, 0.17176000773906708
1806, 0.15780936181545258
1807, 0.15997570753097534
1808, 0.17307454347610474
1809, 0.1607828289270401
1810, 0.157633438706398
1811, 0.15553219616413116
1812, 0.15888987481594086
1813, 0.16626770794391632
1814, 0.16781947016716003
1815, 0.16069363057613373
1816, 0.17612433433532715
1817, 0.1661129593849182
1818, 0.1626139134168625
1819, 0.15933680534362793
1820, 0.1616390198469162
1821, 0.15024253726005554
1822, 0.15735334157943726
1823, 0.17150598764419556
1824, 0.1769736111164093
1825, 0.15387757122516632
1826, 0.15651535987854004
1827, 0.15451155602931976
1828, 0.1519201248884201
1829, 0.16050606966018677
1830, 0.15323017537593842
1831, 0.16220031678676605
1832, 0.15680745244026184
1833, 0.1627589613199234
1834, 0.16997507214546204
1835, 0.1536722481250763
1836, 0.16773661971092224
1837, 0.18094287812709808
1838, 0.16410279273986816
1839, 0.15313684940338135
1840, 0.15342417359352112
1841, 0.1782202422618866
1842, 0.15815289318561554
1843, 0.15522831678390503
1844, 0.15707673132419586
1845, 0.16255424916744232
1846, 0.15341924130916595
1847, 0.15921077132225037
1848, 0.1515168994665146
1849, 0.15497031807899475
1850, 0.166285440325737
1851, 0.16083109378814697
1852, 0.1747049242258072
1853, 0.155884250998497
1854, 0.1559804230928421
1855, 0.15576864778995514
1856, 0.1644314080476761
1857, 0.1563340127468109
1858, 0.1594962179660797
1859, 0.15894517302513123
1860, 0.16975626349449158
1861, 0.1559484302997589
1862, 0.1580413579940796
1863, 0.16541554033756256
1864, 0.16840478777885437
1865, 0.1655675619840622
1866, 0.16026592254638672
1867, 0.15623480081558228
1868, 0.1572866439819336
1869, 0.16226506233215332
1870, 0.16011066734790802
1871, 0.15665635466575623
1872, 0.16477800905704498
1873, 0.1654321700334549
1874, 0.15673881769180298
1875, 0.15615694224834442
1876, 0.16132162511348724
1877, 0.14902660250663757
1878, 0.1535799205303192
1879, 0.15501107275485992
1880, 0.15629388391971588
1881, 0.1609034240245819
1882, 0.16386114060878754
1883, 0.15247566998004913
1884, 0.15904967486858368
1885, 0.1601472944021225
1886, 0.1486886739730835
1887, 0.17186525464057922
1888, 0.16256308555603027
1889, 0.1450454443693161
1890, 0.18336531519889832
1891, 0.181640625
1892, 0.1569747030735016
1893, 0.17365188896656036
1894, 0.15593694150447845
1895, 0.16402976214885712
1896, 0.1557496190071106
1897, 0.16295140981674194
1898, 0.15861572325229645
1899, 0.1567499339580536
1900, 0.15681467950344086
1901, 0.16802044212818146
1902, 0.1689569652080536
1903, 0.1604706197977066
1904, 0.1557762324810028
1905, 0.1517542004585266
1906, 0.16861110925674438
1907, 0.14580313861370087
1908, 0.15246304869651794
1909, 0.15910395979881287
1910, 0.16067920625209808
1911, 0.15612246096134186
1912, 0.15624304115772247
1913, 0.15703153610229492
1914, 0.15917517244815826
1915, 0.15650083124637604
1916, 0.16053888201713562
1917, 0.17678093910217285
1918, 0.15703919529914856
1919, 0.15269231796264648
1920, 0.15543371438980103
1921, 0.1559443324804306
1922, 0.15797635912895203
1923, 0.15164048969745636
1924, 0.15706434845924377
1925, 0.1593896597623825
1926, 0.16097386181354523
1927, 0.15392223000526428
1928, 0.15636244416236877
1929, 0.16160587966442108
1930, 0.14722348749637604
1931, 0.1622639149427414
1932, 0.17445173859596252
1933, 0.15629388391971588
1934, 0.16027525067329407
1935, 0.1569817215204239
1936, 0.15419341623783112
1937, 0.16423951089382172
1938, 0.1617487072944641
1939, 0.15286658704280853
1940, 0.1588340699672699
1941, 0.15965242683887482
1942, 0.1581859588623047
1943, 0.164349764585495
1944, 0.15595008432865143
1945, 0.15490692853927612
1946, 0.15829670429229736
1947, 0.1584184169769287
1948, 0.16431833803653717
1949, 0.17245863378047943
1950, 0.16769419610500336
1951, 0.1576123833656311
1952, 0.1574278473854065
1953, 0.1648109257221222
1954, 0.15949197113513947
1955, 0.1622227281332016
1956, 0.15849263966083527
1957, 0.16119997203350067
1958, 0.1481894999742508
1959, 0.178505539894104
1960, 0.15988601744174957
1961, 0.16136932373046875
1962, 0.1517026275396347
1963, 0.15573269128799438
1964, 0.15560287237167358
1965, 0.15349838137626648
1966, 0.15902112424373627
1967, 0.16186954081058502
1968, 0.1531614363193512
1969, 0.14970770478248596
1970, 0.15645791590213776
1971, 0.165745347738266
1972, 0.17174789309501648
1973, 0.155164897441864
1974, 0.15830232203006744
1975, 0.15087327361106873
1976, 0.15712514519691467
1977, 0.16374574601650238
1978, 0.14797401428222656
1979, 0.16443313658237457
1980, 0.15665258467197418
1981, 0.16457027196884155
1982, 0.17229950428009033
1983, 0.158904567360878
1984, 0.15897339582443237
1985, 0.15877600014209747
1986, 0.1723162680864334
1987, 0.15214648842811584
1988, 0.1500154286623001
1989, 0.14555206894874573
1990, 0.15312527120113373
1991, 0.16037966310977936
1992, 0.16104555130004883
1993, 0.1494447886943817
1994, 0.16412027180194855
1995, 0.162299245595932
1996, 0.15565529465675354
1997, 0.16100744903087616
1998, 0.1575065702199936
1999, 0.15162540972232819
2000, 0.15843422710895538
2001, 0.16397592425346375
2002, 0.15666142106056213
2003, 0.1600484400987625
2004, 0.15564793348312378
2005, 0.1554649919271469
2006, 0.1633765697479248
2007, 0.15907876193523407
2008, 0.16131721436977386
2009, 0.15671204030513763
2010, 0.16198471188545227
2011, 0.1595553159713745
2012, 0.1596376597881317
2013, 0.15672659873962402
2014, 0.15783759951591492
2015, 0.15897220373153687
2016, 0.15551260113716125
2017, 0.1586834341287613
2018, 0.15808792412281036
2019, 0.15674376487731934
2020, 0.16853557527065277
2021, 0.1593765765428543
2022, 0.15984641015529633
2023, 0.15593160688877106
2024, 0.1539238542318344
2025, 0.16289927065372467
2026, 0.15822522342205048
2027, 0.16054165363311768
2028, 0.16337762773036957
2029, 0.16034185886383057
2030, 0.15473991632461548
2031, 0.15554635226726532
2032, 0.1596377193927765
2033, 0.16731444001197815
2034, 0.17900601029396057
2035, 0.15522485971450806
2036, 0.16364097595214844
2037, 0.1615356206893921
2038, 0.17196939885616302
2039, 0.1541336625814438
2040, 0.1737482249736786
2041, 0.15745241940021515
2042, 0.15756110846996307
2043, 0.1603659689426422
2044, 0.1665748655796051
2045, 0.1590050756931305
2046, 0.175822913646698
2047, 0.1665738970041275
2048, 0.15638582408428192
2049, 0.15489497780799866
2050, 0.15452659130096436
2051, 0.15725764632225037
2052, 0.1619315892457962
2053, 0.15989921987056732
2054, 0.16223102807998657
2055, 0.1497374027967453
2056, 0.15905219316482544
2057, 0.1537964791059494
2058, 0.15413819253444672
2059, 0.14789892733097076
2060, 0.16097089648246765
2061, 0.16488590836524963
2062, 0.15616077184677124
2063, 0.15784384310245514
2064, 0.1616065800189972
2065, 0.15757188200950623
2066, 0.15969222784042358
2067, 0.1572130024433136
2068, 0.16883641481399536
2069, 0.15446346998214722
2070, 0.16172292828559875
2071, 0.1500186026096344
2072, 0.14945997297763824
2073, 0.1446702480316162
2074, 0.16935035586357117
2075, 0.15803323686122894
2076, 0.15767040848731995
2077, 0.15708276629447937
2078, 0.16617608070373535
2079, 0.15583835542201996
2080, 0.16421523690223694
2081, 0.16309452056884766
2082, 0.15736906230449677
2083, 0.1592547595500946
2084, 0.1564767211675644
2085, 0.1652100384235382
2086, 0.15679238736629486
2087, 0.1542939394712448
2088, 0.14613734185695648
2089, 0.16272610425949097
2090, 0.15297748148441315
2091, 0.16324785351753235
2092, 0.16830942034721375
2093, 0.1517944484949112
2094, 0.1610514521598816
2095, 0.15212012827396393
2096, 0.15395709872245789
2097, 0.1589716374874115
2098, 0.15549056231975555
2099, 0.16920828819274902
2100, 0.14911730587482452
2101, 0.1539044976234436
2102, 0.1567567139863968
2103, 0.1607874035835266
2104, 0.159147247672081
2105, 0.1530209481716156
2106, 0.15781888365745544
2107, 0.15747934579849243
2108, 0.15260398387908936
2109, 0.1472998410463333
2110, 0.14637893438339233
2111, 0.15850670635700226
2112, 0.15304920077323914
2113, 0.15158317983150482
2114, 0.1576036512851715
2115, 0.16402725875377655
2116, 0.182624951004982
2117, 0.15379756689071655
2118, 0.160503089427948
2119, 0.16229084134101868
2120, 0.16185995936393738
2121, 0.17313778400421143
2122, 0.15099644660949707
2123, 0.15320606529712677
2124, 0.15646280348300934
2125, 0.16321372985839844
2126, 0.15585632622241974
2127, 0.1568085104227066
2128, 0.15940305590629578
2129, 0.15284301340579987
2130, 0.1551683396100998
2131, 0.17214472591876984
2132, 0.1578810214996338
2133, 0.1569097936153412
2134, 0.15519800782203674
2135, 0.1580466628074646
2136, 0.14586156606674194
2137, 0.16266296803951263
2138, 0.15505385398864746
2139, 0.15519404411315918
2140, 0.15702572464942932
2141, 0.15488816797733307
2142, 0.17412729561328888
2143, 0.14984744787216187
2144, 0.16032125055789948
2145, 0.15565697848796844
2146, 0.1748315989971161
2147, 0.16609451174736023
2148, 0.16491983830928802
2149, 0.17352035641670227
2150, 0.15936583280563354
2151, 0.14801935851573944
2152, 0.1615915149450302
2153, 0.150740846991539
2154, 0.15276652574539185
2155, 0.15105527639389038
2156, 0.1531282365322113
2157, 0.16228054463863373
2158, 0.15234655141830444
2159, 0.15462438762187958
2160, 0.1575590819120407
2161, 0.15061670541763306
2162, 0.1565423458814621
2163, 0.16150817275047302
2164, 0.1540425568819046
2165, 0.15105119347572327
2166, 0.16100475192070007
2167, 0.1516190618276596
2168, 0.1528315395116806
2169, 0.1631479412317276
2170, 0.14952731132507324
2171, 0.16365614533424377
2172, 0.15808773040771484
2173, 0.16085322201251984
2174, 0.16053055226802826
2175, 0.16861747205257416
2176, 0.16591700911521912
2177, 0.1595229059457779
2178, 0.15040868520736694
2179, 0.1616639643907547
2180, 0.1501404494047165
2181, 0.171172633767128
2182, 0.15419678390026093
2183, 0.1499052494764328
2184, 0.1588752567768097
2185, 0.15223774313926697
2186, 0.16245244443416595
2187, 0.14791318774223328
2188, 0.15381328761577606
2189, 0.16361185908317566
2190, 0.15182305872440338
2191, 0.1472753882408142
2192, 0.1721937656402588
2193, 0.14702792465686798
2194, 0.15931308269500732
2195, 0.16001653671264648
2196, 0.16012777388095856
2197, 0.15207572281360626
2198, 0.1598949432373047
2199, 0.1507241129875183
2200, 0.1508459746837616
2201, 0.15886276960372925
2202, 0.14930815994739532
2203, 0.15961243212223053
2204, 0.1560823768377304
2205, 0.1627272665500641
2206, 0.15925104916095734
2207, 0.1583937257528305
2208, 0.15254221856594086
2209, 0.14400945603847504
2210, 0.1522834450006485
2211, 0.15287640690803528
2212, 0.1545429229736328
2213, 0.16052290797233582
2214, 0.15831492841243744
2215, 0.16137084364891052
2216, 0.15059681236743927
2217, 0.14994032680988312
2218, 0.1542702317237854
2219, 0.15479479730129242
2220, 0.1549609750509262
2221, 0.15755398571491241
2222, 0.15195049345493317
2223, 0.15868327021598816
2224, 0.1549232304096222
2225, 0.14853551983833313
2226, 0.154525488615036
2227, 0.15320967137813568
2228, 0.156609907746315
2229, 0.16174201667308807
2230, 0.16460996866226196
2231, 0.15819910168647766
2232, 0.15140952169895172
2233, 0.15750859677791595
2234, 0.1627003401517868
2235, 0.15520676970481873
2236, 0.16614367067813873
2237, 0.14962047338485718
2238, 0.16172099113464355
2239, 0.17281010746955872
